1,1,1,1,1,1,1,1,1,1
1.1333333333333333,0.95,0.9666666666666667,0.8333333333333334,0.9,0.9166666666666666,1.1,1.05,1.15,1
1.2666666666666666,1.0333333333333334,0.85,0.7,0.7,0.8,1.2333333333333334,1.1,1.2333333333333334,1.0833333333333333
1.4333333333333333,1.1166666666666667,0.5333333333333333,0.4666666666666667,0.5833333333333334,0.7666666666666667,1.4,1.25,1.3666666666666667,1.0833333333333333
1.5166666666666666,1.1666666666666667,0.4,0.31666666666666665,0.4666666666666667,0.5333333333333333,1.5333333333333334,1.2333333333333334,1.5333333333333334,1.3
1.5666666666666667,1.2166666666666666,0.3,0.2,0.31666666666666665,0.36666666666666664,1.6833333333333333,1.2833333333333334,1.6833333333333333,1.3833333333333333
1.6333333333333333,1.2833333333333334,0.23333333333333334,0.13333333333333333,0.2,0.2833333333333333,1.8,1.3166666666666667,1.7333333333333334,1.3833333333333333
1.6666666666666667,1.3,0.18333333333333332,0.08333333333333333,0.15,0.21666666666666667,1.8166666666666667,1.35,1.7666666666666666,1.4666666666666666
1.6333333333333333,1.3,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.23333333333333334,1.8,1.3666666666666667,1.8333333333333333,1.4666666666666666
1.6333333333333333,1.3166666666666667,0.16666666666666666,0.06666666666666667,0.11666666666666667,0.23333333333333334,1.7666666666666666,1.3333333333333333,1.8666666666666667,1.5
1.6333333333333333,1.3333333333333333,0.13333333333333333,0.05,0.11666666666666667,0.2,1.7833333333333334,1.35,1.8833333333333333,1.5166666666666666
1.6333333333333333,1.3333333333333333,0.13333333333333333,0.05,0.1,0.16666666666666666,1.7833333333333334,1.35,1.9166666666666667,1.5333333333333334
1.6333333333333333,1.3166666666666667,0.13333333333333333,0.05,0.1,0.15,1.8,1.35,1.9333333333333333,1.5333333333333334
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.13333333333333333,1.8,1.3833333333333333,1.9333333333333333,1.5333333333333334
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.11666666666666667,1.8166666666666667,1.3833333333333333,1.95,1.5166666666666666
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.1,1.8166666666666667,1.3833333333333333,1.95,1.5333333333333334
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.1,1.8333333333333333,1.3833333333333333,1.9333333333333333,1.5333333333333334
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.1,1.8333333333333333,1.3833333333333333,1.9333333333333333,1.5333333333333334
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.1,1.8333333333333333,1.3833333333333333,1.9166666666666667,1.55
1.6333333333333333,1.3333333333333333,0.1,0.05,0.1,0.1,1.8166666666666667,1.3833333333333333,1.9166666666666667,1.5666666666666667
