1,1,1,1,1,1,1,1,1,1
1.1833333333333333,0.9166666666666666,1.0666666666666667,0.7666666666666667,0.9166666666666666,0.9666666666666667,1.1333333333333333,1.1,0.9833333333333333,0.9666666666666667
1.3166666666666667,1,1.1,0.6166666666666667,0.7666666666666667,0.85,1.2666666666666666,1.1833333333333333,1.0166666666666666,0.8833333333333333
1.3,1.0333333333333334,1.0833333333333333,0.48333333333333334,0.6333333333333333,0.65,1.3666666666666667,1.2666666666666666,1.2,0.9833333333333333
1.4166666666666667,0.9333333333333333,0.9833333333333333,0.3333333333333333,0.5166666666666667,0.5,1.45,1.4666666666666666,1.35,1.05
1.4666666666666666,0.9666666666666667,0.8666666666666667,0.2833333333333333,0.36666666666666664,0.31666666666666665,1.5666666666666667,1.6333333333333333,1.55,0.9833333333333333
1.5666666666666667,0.9,0.7333333333333333,0.2,0.3333333333333333,0.21666666666666667,1.7166666666666666,1.7833333333333334,1.65,0.9
1.5833333333333333,0.8833333333333333,0.4666666666666667,0.08333333333333333,0.2833333333333333,0.18333333333333332,1.9166666666666667,1.9833333333333334,1.7333333333333334,0.8833333333333333
1.4166666666666667,0.7666666666666667,0.35,0.06666666666666667,0.25,0.13333333333333333,2.0833333333333335,2.2,1.85,0.8833333333333333
1.2666666666666666,0.6333333333333333,0.3,0.08333333333333333,0.23333333333333334,0.06666666666666667,2.3,2.4833333333333334,1.9,0.7333333333333333
1.1166666666666667,0.6,0.23333333333333334,0.06666666666666667,0.18333333333333332,0.03333333333333333,2.4166666666666665,2.6666666666666665,2.0166666666666666,0.6666666666666666
1.05,0.5333333333333333,0.2,0.05,0.15,0.03333333333333333,2.55,2.816666666666667,2.05,0.5666666666666667
0.85,0.55,0.18333333333333332,0.05,0.11666666666666667,0.016666666666666666,2.7,2.966666666666667,2.1166666666666667,0.45
0.75,0.5666666666666667,0.18333333333333332,0,0.06666666666666667,0.016666666666666666,2.75,3.066666666666667,2.15,0.45
0.6833333333333333,0.5333333333333333,0.13333333333333333,0,0.03333333333333333,0,2.8333333333333335,3.15,2.2,0.43333333333333335
0.6666666666666666,0.5,0.15,0,0.016666666666666666,0,2.8833333333333333,3.1666666666666665,2.2333333333333334,0.38333333333333336
0.6,0.55,0.15,0,0,0,2.966666666666667,3.15,2.25,0.3333333333333333
0.5833333333333334,0.5333333333333333,0.11666666666666667,0,0,0,3.05,3.1333333333333333,2.25,0.3333333333333333
0.55,0.5333333333333333,0.06666666666666667,0,0,0,3.1166666666666667,3.1333333333333333,2.283333333333333,0.31666666666666665
0.5166666666666667,0.55,0.016666666666666666,0,0,0,3.15,3.1333333333333333,2.35,0.2833333333333333
0.5,0.5166666666666667,0.016666666666666666,0,0,0,3.183333333333333,3.1666666666666665,2.35,0.26666666666666666
0.48333333333333334,0.48333333333333334,0,0,0,0,3.216666666666667,3.183333333333333,2.35,0.2833333333333333
0.4666666666666667,0.48333333333333334,0,0,0,0,3.2,3.2,2.3833333333333333,0.26666666666666666
0.4666666666666667,0.5,0,0,0,0,3.2333333333333334,3.2,2.35,0.25
0.4666666666666667,0.48333333333333334,0,0,0,0,3.2333333333333334,3.216666666666667,2.35,0.25
0.4666666666666667,0.48333333333333334,0,0,0,0,3.2333333333333334,3.216666666666667,2.35,0.25
